店铺名称,页面id,类别,品牌名称,品牌id,品牌logo,评分,平均价格,最低价格,所属地区,地区Id,纬度,经度,详细地址,楼层,地铁站id,停车信息,优惠套餐情况,营业时间,联系电话,累计售出份数,餐厅简介,特色菜,是否小吃,有无外卖,上周订单数,历史订单数,wifi,支持预定
喜客肴(海垦广场店),164702668,客家菜,,0,,3.8,43,88,海秀中路,5312,20.01765,110.31861,龙华区海秀中路海垦广场北区风情街四楼,4,,,双人餐118元，4人餐228元，8人餐318元;88代100元;,周一至周日 10:30-14:00 16:30-21:30,0898-68913146,2587,,,False,1,19,2587,False,False
龙泉椰派清补凉,95239640,饮品店,,0,,4.3,17,6.8,海秀东路沿线,5312,20.0314,110.34314,龙华区海秀东路3号龙泉花园酒店1楼（望海国际广场对面）,1,,,6.8折（买单立享）;7.9元龙泉人清补凉，16.8元龙泉人椰子冻;6.8代10元;,周一至周日 11:30-23:30  2019-02-03至2019-02-07 休息,0898-66761236,2573,,,False,0,1,2573,True,False
COMMUNE(上邦百汇城店),193374518,西餐,,0,,4.3,66,1,上邦百汇城,5312,20.020815,110.32218,龙华区金龙路11号上邦百汇3号楼一楼铺面（车辆入口处左侧）,1,,,单人餐1元起，2-3人餐45元;58代100元;,周一至周日 10:00-02:00,0898-65777191,2571,,,False,0,398,2571,False,False
琳琅烘焙(五指山店),18867,蛋糕,琳琅烘焙专业,27334,,4.3,9,0,明珠广场,5313,20.0297,110.349067,美兰区五指山路福隆大厦首层,,,商家服务：停车位收费标准：与商家具体商谈,每满10减1.2（买单立享）;,周一至周日 08:00-23:00,0898-65232209,2568,琳琅烘焙专业是一家有名的西点品牌店，发展到现在已经有30余家连锁店。多年来不断引进新思想、开发新思路、完善管理模式，逐渐形成了的“前店后场，现烤现卖”的特色。,,False,0,0,2568,False,False
三卷寿司(府城店),179527895,日式小吃,,0,,5,16,13.8,高铁东站、龙昆南,5315,20.003239,110.355522,琼山区中山北路30号乐周天贸美食街（商场侧边一楼）,,,,单人餐13.8元，双人餐30.8元;19.9代25元;,周一至周日 10:00-22:00,13928212580,2559,,,False,1,33,2559,False,False
碳烧米线,63095505,快餐,,0,,4.4,14,13.6,美兰区,5313,20.028733,110.342482,美兰区南宝路南宝服装城临街16号铺面,,,,13.6元精品套餐，13.6元美味米线套餐;,周一至周日 10:30-21:00,18689939758,2526,,,False,0,0,2526,True,False
WOW西餐酒吧(海秀店),194980382,西餐,,0,,4.2,39,1,蓝天路沿线,5313,20.027269,110.339901,美兰区海秀东路18号九合城市生活广场3F,3楼,,,单人餐1元起，2-3人餐59.9元，3-4人餐68元，双人餐89元起，99元风情特色美酒桃花醉;,周一至周日 17:00-03:00,18502800168/13297489744,2526,,,False,0,399,2526,False,False
湘湘酒楼,1177084,湘菜,,0,,4,42,0,秀英时代广场,5314,20.01848,110.28289,秀英区滨海大道秀英时代广场3楼（肯德基旁）,,,,,周一至周日 11:00-14:30 17:00-21:30,0898-68920452,2520,湘湘酒楼位于秀英时代广场3楼，地处海口港交通要道，交通便利停车方便。店内主营湘西特色菜肴，口味纯正，服务周到,,False,0,0,2520,True,False
陇璟烧肉酒场(五指山路店),186656622,日式烧烤/烤肉,,0,,5,92,25,美兰区,5313,20.025657,110.350672,美兰区五指山路名门广场西门北行50米,,,,双人餐188元，3-4人餐368元;25代50元，89代100元;,周一至周日 11:30-14:00 17:00-21:30,0898-65322774,2519,,,False,0,65,2519,False,False
天然居茶艺馆,4770379,海南菜,,0,,3.7,28,15.8,海秀中路,5312,20.016196,110.30044,龙华区滨贸路22号（近如家酒店）,,,,15.8元天然居 套餐下午茶，15.8元单人早餐套餐，25.8元商务套餐;79.9代100元;,周一至周日 08:30-00:00  2019-02-01至2019-02-12 休息,0898-36316111,2518,,,False,0,9,2518,True,False
龙潮海鲜餐厅,160715413,私房菜,,0,,0,60,0,新城吾悦购物广场,5312,19.976696,110.338465,龙华区椰海大道新城吾悦广场第五大道金街二楼s5-222,2,,,,周一至周日 11:00-14:30 17:00-22:00,0898-66811860/17167685555,2515,,,False,0,0,2515,True,False
灯塔餐酒馆(上邦店),177416567,台湾菜,,0,,3.8,54,19.9,上邦百汇城,5312,20.021278,110.322187,龙华区龙华路金龙路11号上邦百汇城3号楼二楼8-9号电梯处,2,,,单人餐19.9元起，48元炸物五拼，双人餐73元起，3人餐158元，3-4人餐188元，4人餐268元;89代100元;,周一至周日 11:00-00:00  2019-02-04至2019-02-05 休息,0898-66286033,2514,,,False,1,141,2514,False,False
吾饮良品,164718403,奶茶/果汁,吾饮良品,327379,http://p0.meituan.net/poi/4c5ceca79245b7022bd16894a423d00023860.png,4.4,10,3.9,海秀中路,5312,20.017672,110.318406,龙华区海秀中路海垦广场2楼,2,,,3.9元红豆双皮奶，7.9元奶茶系列6选1，9.9元有颗系列;16.9代20元;,周一至周日 09:30-23:00,18876041948,2511,,,False,1,48,2511,False,False
CoCo都可(秀华店),164803324,奶茶/果汁,CoCo都可,48791,http://p1.meituan.net/poi/28a4067295b8bd72fd3fa0b1628c121236345.png,4.1,13,6,秀英大道,5314,20.00751,110.282131,秀英区秀华路宏泉商业广场一楼,1,,,6元鲜柠檬红茶，7元椰果奶茶，7.5元芒果绿茶，9元法式奶霜红茶中杯，9元珍珠拿铁咖啡，10元法式奶霜咖啡L，12元奶茶三兄弟大杯，13元鲜芋青稞牛奶，30元超值四杯美式咖啡，40元四杯珍珠拿铁咖啡，40元超值四杯奶霜咖啡，40元超值四杯拿铁咖啡;28代35元，39代50元;,周一至周日 10:00-22:00,13876074781,2492,,,False,1,234,2492,False,False
驰记面家(鹏辉店),94206046,面条,,0,,4.1,21,21,海甸岛,5313,20.05738,110.34943,美兰区海甸岛和平大道鹏辉购物广场三层家乐福收银台外,3,,,21元蟹子净云吞套餐，75元3人家庭套餐;42代50元;,周一至周日 09:30-21:30,0898-66255744/18976984108,2491,,,False,1,20,2491,True,False
第一家炳霖猪肚包鸡(万达店),117450789,猪肚鸡火锅,,0,,4.3,46,68,万达广场,5314,19.978429,110.277517,秀英区万达广场3楼3039号,3,,,双人餐68元，3人餐88元，5-6人餐183元，8-10人餐293元;90代100元;,周一至周日 09:30-22:00,0898-68606139,2482,,,False,1,20,2482,False,False
康厨火焰醉鹅(府城店),159099184,湘菜,,0,,3.7,26,86,高铁东站、龙昆南,5315,20.001342,110.367788,琼山区滨江街道南桥路107号一、二楼,,,,双人餐86元，3-4人餐158元，3-4人餐168元，6人餐238元;,周一至周日 11:00-02:00  2019-02-03至2019-02-08 休息,0898-65336289,2473,,,False,0,26,2473,False,False
沿江海南鸡饭(万达广场店),117902497,海南菜,,0,,3.9,57,90,万达广场,5314,19.979493,110.278544,秀英区椰海大道万达广场2号门三楼3052号（三楼超市入口对面）,3,,,双人餐128元，4人餐132元，6人餐168元;90代100元;,周一至周日 10:00-14:30 17:00-21:00,0898-68601676,2469,,,False,1,25,2469,True,False
露莎餐厅(海府分店),115427591,快餐,,0,,3.4,32,16.8,海府路沿线,5313,20.030592,110.353725,美兰区海府路22号海富大厦西侧第一层01.03房,,,,16.8元特惠下午茶套餐，29.9元特惠下午茶套餐，30元露莎餐厅招牌简餐，2-3人餐88元，4-5人餐138元;45代50元;,周一至周日 10:00-21:00  2019-02-03至2019-02-09 休息,0898-66820668/19943365569,2468,,,False,1,33,2468,False,False
玉尺堂·琼州会馆(望海店),106159471,饮品店,,0,,5,20,16.8,望海国际广场,5313,20.030768,110.344945,美兰区海秀东路6号望海国际二层一号中厅,2,,,16.8元玉尺堂-超值饮品，29.8元玉尺堂-双人餐;,周一至周日 09:00-22:30,0898-66720402,2466,,,False,0,0,2466,False,False
CoCo都可(明珠店),40209059,奶茶/果汁,CoCo都可,48791,http://p1.meituan.net/poi/28a4067295b8bd72fd3fa0b1628c121236345.png,4.3,13,6,明珠广场,5313,20.029943,110.342838,美兰区海秀路10号潮流视窗一楼,2,,,6元鲜柠檬红茶，7元椰果奶茶，7.5元芒果绿茶，9元法式奶霜红茶中杯，9元珍珠拿铁咖啡，10元法式奶霜咖啡L，12元奶茶三兄弟大杯，13元鲜芋青稞牛奶，30元超值四杯美式咖啡，40元四杯珍珠拿铁咖啡，40元超值四杯奶霜咖啡，40元超值四杯拿铁咖啡;28代35元，39代50元;,周一至周日 10:00-22:00,13518079781,2458,,,False,1,309,2458,False,False
巧蜀娘,164181797,川菜,,0,,0,39,0,新城吾悦购物广场,5312,19.976678,110.33859,龙华区椰海大道新城吾悦广场3楼s5-322,3,,,,周一至周日 10:00-22:00,18789531345,2452,,,False,0,0,2452,False,False
CoCo都可(百汇店),156438088,奶茶/果汁,CoCo都可,48791,http://p1.meituan.net/poi/28a4067295b8bd72fd3fa0b1628c121236345.png,4.2,13,6,上邦百汇城,5312,20.021594,110.322905,龙华区上邦百汇城家乐福一层HKSB-124铺位,-1,,,6元鲜柠檬红茶，7元椰果奶茶，7.5元芒果绿茶，9元法式奶霜红茶中杯，9元珍珠拿铁咖啡，10元法式奶霜咖啡L，12元奶茶三兄弟大杯，13元鲜芋青稞牛奶，30元超值四杯美式咖啡，40元四杯珍珠拿铁咖啡，40元超值四杯奶霜咖啡，40元超值四杯拿铁咖啡;28代35元，39代50元;,周一至周日 10:00-23:00,15501872067,2447,,,False,1,312,2447,False,False
鲜保挪威三文鱼,4183205,日本菜,,0,,4.4,42,9,万华路,5313,20.022459,110.342729,美兰区万华路万华广场一楼A3铺（近蓝天路）,1,,,单人餐9元起，双人餐68元，2-3人餐88元;,周一至周日 09:00-22:00,0898-66776118,2437,,,False,0,4,2437,False,False
正新鸡排(国兴日月店),118704036,小吃快餐,正新鸡排,1331436,http://p0.meituan.net/poi/3a4021721a7e6470623b51c2ab10eb9c132889.png,5,13,10.9,国兴大道,5313,20.015153,110.349802,美兰区国兴大道8号海航日月广场2号下沉式广场L层美食广场31号铺,-1,,,10.9元鸡排单人餐;,周一至周日 09:00-22:00,18184663138,2436,,,False,1,34,2436,True,False
椰语堂(友谊阳光城店),162159800,西式甜品,,0,,3.7,22,15.8,新友谊阳光城,5312,20.02339,110.324128,龙华区金龙路2号新友谊阳光城6a观景台旁,6A,,,15.8元椰香冰激淋清补凉;43代50元;,"周五,周六 09:00-23:00  周一至周四,周日 09:00-22:30",0898-68503550,2419,,,False,1,24,2419,False,False
甜蜜蜜清补凉(望海店),179160658,传统甜品,,0,,3.4,10,7.9,明珠广场,5313,20.029865,110.346226,美兰区大英路72号,,,,7.9元甜蜜蜜的清补凉，12.9元甜蜜蜜陵水酸粉;,周一至周日 09:30-02:00,0898-66754413/18907534225,2418,,,False,1,75,2418,False,False
金洋咖啡厅,91787438,咖啡厅,,0,,4.5,31,35,蓝天路沿线,5313,20.021008,110.347452,美兰区蓝天路中洋公馆3楼（金银岛大酒店隔壁）,,,,35元商务套餐饭，108元招牌饮品;,周一至周日 10:30-24:00,0898-65367933,2417,,,False,0,17,2417,False,False
悦咖啡,41990514,咖啡厅,,0,,3.7,48,23,美源商业广场,5312,20.02812,110.323499,龙华区国贸大道美源商业街（美源商业广场）,2,,,23元甜心单人下午茶，2-3人餐98元;,周一至周日 09:30-02:00,0898-66502265,2416,,,False,1,7,2416,True,False
记得来川菜馆,5420504,川菜,,0,,5,30,128,解放西/泰龙城,5312,20.035942,110.330538,龙华区盐灶一横路71号曼哈顿商厦一楼,,,,2-3人餐128元;,周一至周日 17:00-02:00,0898-66209029/18689936607,2411,,,False,0,4,2411,True,False
乌煎道黑龙茶(吾悦店),160056239,奶茶/果汁,,0,,5,11,8.5,新城吾悦购物广场,5312,19.977345,110.339546,龙华区迎宾大道18号新城吾悦广场金街一层S5-133A（游乐园后面）,1,,,8.5元香脆鸡蛋仔，8.9元特款奶茶 3选1，12.9元芝士水果奶盖3选1，14.8元水果茶  2选1;,周一至周日 09:30-23:00,18789086586,2399,,,False,1,11,2399,True,False
华莱士(永兴镇店),164235883,汉堡,华莱士,26189,http://p0.meituan.net/poi/40b78b9357bc226b82ad406d2d4ae43429705.png,3,21,11.9,观澜湖/冯小刚电影公社,5313,19.889312,110.267593,美兰区荔香路350号（爱玛电动车专卖店旁边）,,,,11.9元时尚简约，26.9元双人套餐，51.9元欢聚四人套餐;,周一至周日 09:00-00:00,0898-65481636,2399,,,False,1,101,2399,False,False
三湘人家(国秀城店),165721593,湘菜,,0,,3.7,53,89,高铁东站、龙昆南,5315,20.0144,110.37679,琼山区国兴大道国秀城一楼,1,,,89代100元;,周一至周日 11:00-22:00,0898-65398697,2398,,,False,1,42,2398,False,False
庆佳味休闲食品专卖(上邦店),158422068,栗子/干果,,0,,3.9,21,19.6,上邦百汇城,5312,20.021629,110.322877,龙华区金龙路98号上邦白汇城一楼101铺面（coco水吧旁边即家乐福入口）,1,,,19.6元散装核桃味瓜子;45代50元;,周一至周日 08:00-22:30,0898-68514231,2398,,,False,0,0,2398,False,False
初客牛排(万达广场店),178837286,牛排,,0,,3,61,19.9,万达广场,5314,19.97953,110.278401,秀英区秀英大道万达广场三楼29号,3,,,单人餐59元，双人餐128元，4人餐229元，6人餐339元;19.9代50元，90代100元;,周一至周日 11:00-21:00,18808959415,2390,,,False,1,45,2390,False,False
蛙老板,164746406,特色火锅,,0,,4.3,40,38,海秀中路,5312,20.01989,110.328237,龙华区海秀中路54号（海秀中路与明月路交叉口东南侧）,,,,双人餐38元，单人餐68元起，3-4人餐88元，3-4人餐98.8元，6人餐158元起;80代100元;,周一至周日 16:00-02:00,0898-66751451,2374,,,False,1,19,2374,True,False
豪享来(金棕榈店),160174503,牛排,,0,,3,60,92,解放西/泰龙城,5312,20.039228,110.340458,龙华区解放西路9号金棕榈广场3f,3,,,92代100元;,周一至周日 10:00-22:00,0898-66728562,2361,,,False,1,61,2361,False,False
芳姐碳烤羊腿(府城老店),177609693,烤羊腿,,0,,5,69,108,高铁东站、龙昆南,5315,19.989748,110.347414,琼山区振兴路45号,,,,2-3人餐108元，3-4人餐198元，5-6人餐298元;,周一至周日 17:00-02:00,17707016712,2355,,,False,1,52,2355,False,False
塔斯汀比萨(府城店),177618227,披萨,,0,,4.2,34,9.9,琼山区,5315,19.98924,110.351081,琼山区大园路36号,,,,9.9元披萨+可乐套餐，16.9元6寸披萨+可乐，18.9元蜜汁手扒鸡+可乐，20元双层牛肉堡套餐，双人餐56元，3人餐118元;38代50元;,周一至周日 10:00-22:30,17389777550,2352,,,False,1,45,2352,False,False
疆影新派新疆菜(友谊阳光城店),187689640,新疆菜,,0,,3.2,61,90,新友谊阳光城,5312,20.023514,110.323794,龙华区金龙路友谊阳光城8楼,8,,,双人餐99元，4人餐199元;90代100元;,周一至周日 11:00-21:30,0898-68503667,2351,,,False,1,173,2351,False,False
布朗尼蛋糕(滨涯店),162872586,蛋糕,,0,,3.1,39,68.8,滨涯路,5312,20.002104,110.308004,龙华区滨涯路33号金泉宾馆旁,,,,68.8元蛋糕11选1，8英寸蛋糕68.8元起，欧式水果蛋糕78.8元，人气推荐：8英寸开心益点欧式水果生日蛋糕新鲜现做首图向左划查看更多款78.8元，79.9元蛋糕7选1，八英寸汽车总动员蛋糕【三公里内免费配送】85元，八英寸方形水果蛋糕【四公里内免费配送】多款任选86.9元，86.9元蛋糕3选1，八英寸创意迷糊娃娃蛋糕【三公里内免费配送】88元，八英寸黑森林蛋糕【三公里内免费配送】88.6元，...;,周一至周日 07:00-23:00,13337590350,2349,,,False,1,14,2349,False,False
黄屏记火锅城,159236599,火锅,,0,,4.7,63,90,龙华区,5312,20.041269,110.34268,龙华区新华北路20号解放商城一楼,1,,,双人餐93元起;90代100元;,周一至周日 12:00-23:00,0898-66240309/18976557289,2342,,,False,0,34,2342,True,False
重庆面馆,74613323,面条,,0,,4.8,11,12,海甸岛,5313,20.055432,110.343295,美兰区海甸四东路颐和花园AB楼一层,,,,12元红烧牛肉面[复制];,周一至周日 08:30-14:00 17:00-20:30  2019-01-29至2019-02-20 休息,13178997992,2337,,,False,1,16,2337,False,False
嘉艺坊蛋糕(白龙店),45158,蛋糕,嘉艺坊,353034,,3.3,12,16.8,白龙路沿线,5313,20.037909,110.35989,美兰区文明东路48-4号铺面,,,,78元蛋糕3选1，98元蛋糕2选1，112元蛋糕7选1，112元蛋糕3选1，8英寸儿童生日蛋糕—托马斯136元，156元蛋糕7选1，196元蛋糕7选1，252元蛋糕7选1，20英寸蛋糕296元起，20英寸蛋糕296元起;16.8代20元;,周一至周日 07:00-22:30,0898-65220318,2328,嘉艺坊是一家专业从事烘焙食品生产、销售的企业。所生产的产品包括面包、蛋糕、干点、西点、生日蛋糕、月饼、粽子、年糕等几大系列产品，在海口设有多家分店，现已经发展成为海口市知名烘焙企业。产品演绎自然原味之真谛，传播“健康、自然、美味”的新概念。以其独特的业产品、优异的品质，周到的服务深受广大消费者的青睐与赞誉。,,False,1,19,2328,True,False
华彩华邑酒店·大堂酒廊,99889559,咖啡厅,,0,,5,95,138,海甸岛,5313,20.055153,110.315865,美兰区碧海大道21号华彩华邑酒店L层,,,,双人餐138元起，3人餐168元;,周一至周日 09:00-23:00,0898-36303333,2324,,,False,0,12,2324,True,False
一品湘川,92649606,湘菜,,0,,5,34,39.9,金贸西路沿线,5312,20.01712,110.29734,龙华区金贸西路森基美好园25-9号,,,,9.5折（买单立享）;2-3人餐69.9元，3-4人餐118元;39.9代50元;,周一至周日 10:00-22:30,18889275809,2318,,,False,1,7,2318,True,False
麦栗工坊(红城湖店),5845201,栗子/干果,麦栗工坊,2884836,,4,21,19.6,高铁东站、龙昆南,5315,20.003117,110.348362,琼山区红城湖路家乐福1楼,,,,19.6元散装核桃味瓜子;45代50元;,周一至周日 09:00-22:30,0898-65801341,2314,海南庆佳味食品有限公司是一家集研发、加工、销售、连锁经营为一体的综合性绿色休闲食品企业。公司于2003年正式成立，总部坐落于海南国际旅游岛省会城市-海口市，主要经营干果类、炒货类、蜜饯类、肉制品类、糕点糖果类、果冻饮料类、素食类和礼盒补品类等特色绿色健康休闲食品。公司特色产品——'糖炒板栗'，选料上乘，运用独有传统配方现场炒制，使产品味道鲜美、风格别致，已成为休闲食品行业中的翘楚。,,False,1,1,2314,True,False
